±Ç×Ó,ÓÒÑÛ,×óÑÛ,ÓÒ¶ú,×ó¶ú,ÓÒ¼ç,×ó¼ç,ÓÒÖâ,×óÖâ,ÓÒÊÖ,×óÊÖ,ÓÒ¿è,×ó¿è,ÓÒÏ¥¸Ç,×óÏ¥¸Ç,ÓÒ½Åõ×,×ó½Åõ×
"[369.9780578613281, 381.55731201171875]","[385.4827575683594, 371.2208251953125]","[359.6416015625, 371.2208251953125]","[406.1556701660156, 376.3890686035156]","[349.30511474609375, 381.55731201171875]","[442.33331298828125, 448.7443542480469]","[318.29571533203125, 459.080810546875]","[499.18389892578125, 521.099609375]","[266.6134033203125, 526.2678833007812]","[576.7073364257812, 495.2584533691406]","[189.08985900878906, 521.099609375]","[421.660400390625, 629.6325073242188]","[338.9686584472656, 629.6325073242188]","[411.32391357421875, 764.006591796875]","[344.1368713378906, 758.8383178710938]","[406.1556701660156, 882.8758544921875]","[349.30511474609375, 888.0441284179688]"
"[370.1309814453125, 397.91412353515625]","[380.4334411621094, 387.6116943359375]","[354.6773681640625, 387.6116943359375]","[401.0382995605469, 392.762939453125]","[344.37493896484375, 403.06536865234375]","[437.0968017578125, 464.87994384765625]","[323.77008056640625, 470.0311279296875]","[498.911376953125, 531.8457641601562]","[261.95550537109375, 536.9969482421875]","[576.1796264648438, 500.9384460449219]","[184.68724060058594, 531.8457641601562]","[421.6431579589844, 640.0211791992188]","[339.2237243652344, 640.0211791992188]","[411.3406982421875, 763.650390625]","[339.2237243652344, 758.4991455078125]","[401.0382995605469, 882.1282958984375]","[354.6773681640625, 887.279541015625]"
"[362.7842712402344, 403.43560791015625]","[378.633056640625, 392.8697509765625]","[352.2184143066406, 392.8697509765625]","[399.7648010253906, 398.1526794433594]","[341.6525573730469, 403.43560791015625]","[436.74530029296875, 472.11370849609375]","[320.5208435058594, 477.3966064453125]","[494.8575439453125, 535.5088500976562]","[262.40863037109375, 540.7918090820312]","[574.1015014648438, 509.0942077636719]","[188.44757080078125, 540.7918090820312]","[420.8965148925781, 646.4503784179688]","[336.36962890625, 646.4503784179688]","[405.0477294921875, 773.2406616210938]","[341.6525573730469, 767.9578247070312]","[399.7648010253906, 889.4651489257812]","[357.5013427734375, 889.4651489257812]"
"[358.11370849609375, 395.203369140625]","[374.1380615234375, 379.1790466308594]","[347.4307861328125, 384.5205078125]","[400.84527587890625, 389.8619384765625]","[342.08935546875, 395.203369140625]","[438.23541259765625, 459.30072021484375]","[320.72357177734375, 464.6421813964844]","[502.332763671875, 528.739501953125]","[267.30914306640625, 539.4224243164062]","[566.4300537109375, 518.056640625]","[192.52886962890625, 550.1052856445312]","[416.86962890625, 635.5684204101562]","[336.7479248046875, 635.5684204101562]","[406.18670654296875, 763.7631225585938]","[342.08935546875, 763.7631225585938]","[395.50384521484375, 886.6163940429688]","[352.77227783203125, 891.9578247070312]"
"[355.4058532714844, 378.7273254394531]","[365.5251159667969, 363.5484313964844]","[345.2865905761719, 368.6080627441406]","[395.8829345703125, 368.6080627441406]","[340.2269592285156, 373.6676940917969]","[431.3003845214844, 439.4429931640625]","[319.9884033203125, 444.5025939941406]","[492.0160217285156, 520.3971557617188]","[274.45166015625, 525.456787109375]","[557.7913208007812, 530.5164184570312]","[198.55711364746094, 555.8145751953125]","[421.1811218261719, 621.58984375]","[335.16729736328125, 621.58984375]","[411.0618591308594, 753.140380859375]","[340.2269592285156, 753.140380859375]","[400.94256591796875, 879.6312866210938]","[350.3462219238281, 884.6908569335938]"
"[348.6264343261719, 354.3082275390625]","[365.0697021484375, 343.34600830078125]","[343.14532470703125, 343.34600830078125]","[392.4751892089844, 348.82708740234375]","[337.6642150878906, 354.3082275390625]","[430.8428955078125, 420.0814208984375]","[315.7398376464844, 425.5625]","[480.17279052734375, 507.77899169921875]","[277.37213134765625, 518.7411499023438]","[545.9459838867188, 535.1845092773438]","[217.0800323486328, 557.10888671875]","[419.8807067871094, 611.9198608398438]","[337.6642150878906, 611.9198608398438]","[414.3996276855469, 743.4662475585938]","[337.6642150878906, 743.4662475585938]","[403.4374084472656, 875.0126342773438]","[343.14532470703125, 880.4937133789062]"
"[342.514892578125, 340.37384033203125]","[357.9292297363281, 324.9595031738281]","[337.37677001953125, 330.0976257324219]","[388.7579040527344, 330.0976257324219]","[342.514892578125, 340.37384033203125]","[429.8628234863281, 402.0312194824219]","[316.8243103027344, 407.1693115234375]","[476.1058044433594, 494.5172424316406]","[280.8575439453125, 499.6553649902344]","[537.76318359375, 540.76025390625]","[224.3382568359375, 556.1746215820312]","[414.4484558105469, 587.0032958984375]","[332.2386474609375, 581.8651733398438]","[409.31036376953125, 725.7323608398438]","[342.514892578125, 725.7323608398438]","[404.1722412109375, 859.3233032226562]","[342.514892578125, 864.4613647460938]"
"[338.36883544921875, 322.9693603515625]","[353.41888427734375, 312.93603515625]","[333.3521728515625, 312.93603515625]","[388.5356140136719, 317.95269775390625]","[333.3521728515625, 327.986083984375]","[428.6690368652344, 393.202880859375]","[313.28546142578125, 398.2195739746094]","[468.8024597167969, 483.5030822753906]","[283.1853942871094, 493.53643798828125]","[518.9692993164062, 533.6698608398438]","[228.00192260742188, 543.7031860351562]","[413.6189880371094, 558.7532348632812]","[333.3521728515625, 558.7532348632812]","[403.5856628417969, 699.2202758789062]","[338.36883544921875, 699.2202758789062]","[393.5522766113281, 829.6537475585938]","[343.385498046875, 834.6704711914062]"
"[331.67449951171875, 319.6553955078125]","[346.17864990234375, 305.1512451171875]","[326.83978271484375, 309.9859619140625]","[384.8564453125, 314.8206787109375]","[331.67449951171875, 319.6553955078125]","[428.3689270019531, 387.34149169921875]","[312.33563232421875, 392.17620849609375]","[462.2119445800781, 474.3664855957031]","[283.3272705078125, 484.0359191894531]","[520.2285766601562, 532.3831176757812]","[225.31063842773438, 542.0525512695312]","[413.8647766113281, 556.5567016601562]","[331.67449951171875, 551.7219848632812]","[399.3605651855469, 682.2594604492188]","[336.50921630859375, 682.2594604492188]","[389.691162109375, 807.9620971679688]","[346.17864990234375, 803.1273803710938]"
"[327.0396728515625, 318.81195068359375]","[336.5982666015625, 309.2533264160156]","[322.2603759765625, 309.2533264160156]","[379.6119384765625, 309.2533264160156]","[360.4947509765625, 309.2533264160156]","[422.6256103515625, 380.94281005859375]","[312.7017822265625, 390.50140380859375]","[460.8599853515625, 471.74945068359375]","[279.2466735839844, 481.30804443359375]","[508.65301513671875, 519.54248046875]","[221.89508056640625, 533.88037109375]","[413.0670166015625, 557.77685546875]","[327.0396728515625, 552.99755859375]","[398.7291259765625, 682.03857421875]","[336.5982666015625, 677.25927734375]","[384.3912353515625, 806.3003540039062]","[341.3775634765625, 791.96240234375]"
"[319.97772216796875, 319.20147705078125]","[329.790283203125, 309.388916015625]","[315.0714111328125, 309.388916015625]","[369.0404052734375, 309.388916015625]","[354.32159423828125, 314.2951965332031]","[418.1031799316406, 378.07672119140625]","[310.1651611328125, 392.7955627441406]","[457.3533020019531, 471.2958984375]","[275.8212890625, 481.10845947265625]","[506.4160461425781, 515.4523315429688]","[216.94598388671875, 525.264892578125]","[408.2906188964844, 554.7025756835938]","[324.88397216796875, 554.7025756835938]","[393.5718078613281, 692.0781860351562]","[324.88397216796875, 696.9844360351562]","[378.8529968261719, 814.7349243164062]","[339.602783203125, 785.2973022460938]"
"[309.10675048828125, 324.0869140625]","[319.126953125, 314.066650390625]","[309.10675048828125, 314.066650390625]","[364.2181396484375, 309.0565185546875]","[344.1776123046875, 319.0767822265625]","[419.3294677734375, 379.1982727050781]","[304.09661865234375, 394.2286376953125]","[454.40032958984375, 474.39068603515625]","[274.035888671875, 484.410888671875]","[514.5218505859375, 509.4615478515625]","[208.9042205810547, 519.4817504882812]","[404.299072265625, 564.5729370117188]","[319.126953125, 564.5729370117188]","[389.26873779296875, 704.8564453125]","[329.147216796875, 699.8463134765625]","[374.23834228515625, 835.11962890625]","[334.1573486328125, 820.0892333984375]"
"[304.7219543457031, 331.91156005859375]","[314.4355163574219, 317.3411865234375]","[304.7219543457031, 327.05474853515625]","[353.2898254394531, 317.3411865234375]","[333.8626708984375, 322.1979675292969]","[416.42803955078125, 390.1929931640625]","[304.7219543457031, 404.76336669921875]","[455.2823791503906, 472.7584228515625]","[270.72442626953125, 487.3287658691406]","[518.4205932617188, 501.8991394042969]","[197.87257385253906, 516.469482421875]","[401.8576965332031, 569.8941650390625]","[319.29229736328125, 569.8941650390625]","[387.2873229980469, 715.5977783203125]","[324.14910888671875, 715.5977783203125]","[372.71697998046875, 846.7310180664062]","[329.0058898925781, 841.874267578125]"
"[305.896240234375, 343.67218017578125]","[316.13409423828125, 333.434326171875]","[305.896240234375, 338.55328369140625]","[351.966552734375, 333.434326171875]","[341.728759765625, 338.55328369140625]","[408.2747802734375, 405.09930419921875]","[300.77734375, 415.337158203125]","[454.3450927734375, 481.88323974609375]","[259.825927734375, 502.35894775390625]","[520.8911743164062, 502.35894775390625]","[188.16090393066406, 517.7156982421875]","[398.03692626953125, 589.3806762695312]","[321.2530517578125, 589.3806762695312]","[382.68017578125, 727.5917358398438]","[326.3719482421875, 727.5917358398438]","[372.4422607421875, 870.9216918945312]","[321.2530517578125, 860.6837768554688]"
"[299.6292724609375, 357.8316650390625]","[310.5604553222656, 346.9004821777344]","[305.0948486328125, 346.9004821777344]","[348.8196105957031, 346.9004821777344]","[348.8196105957031, 357.8316650390625]","[408.941162109375, 417.9532470703125]","[299.6292724609375, 434.35003662109375]","[458.13153076171875, 499.93719482421875]","[250.4388885498047, 516.333984375]","[534.64990234375, 499.93719482421875]","[179.38612365722656, 521.799560546875]","[398.010009765625, 598.3179321289062]","[316.02606201171875, 603.7835083007812]","[381.6131896972656, 745.8889770507812]","[321.49163818359375, 745.8889770507812]","[370.6820068359375, 877.0632934570312]","[321.49163818359375, 877.0632934570312]"
"[304.34912109375, 380.6226501464844]","[314.775634765625, 364.98291015625]","[304.34912109375, 370.1961669921875]","[351.268310546875, 370.1961669921875]","[356.4815673828125, 380.6226501464844]","[408.61395263671875, 437.96832275390625]","[293.92266845703125, 458.8212890625]","[460.74639892578125, 516.1669311523438]","[241.7902069091797, 531.8067016601562]","[544.1583251953125, 505.740478515625]","[174.0180206298828, 531.8067016601562]","[398.1875, 615.2185668945312]","[314.775634765625, 615.2185668945312]","[382.54779052734375, 761.1893310546875]","[325.20208740234375, 755.9761352539062]","[377.33453369140625, 881.0939331054688]","[325.20208740234375, 886.3071899414062]"
"[305.3429260253906, 390.1493225097656]","[315.59942626953125, 379.8927917480469]","[305.3429260253906, 385.02105712890625]","[351.497314453125, 385.02105712890625]","[356.6255798339844, 390.1493225097656]","[407.90826416015625, 456.81683349609375]","[295.08636474609375, 467.0733337402344]","[469.44744873046875, 528.612548828125]","[238.67543029785156, 538.8690795898438]","[551.499755859375, 513.2277221679688]","[161.7514190673828, 538.8690795898438]","[392.5234680175781, 620.9213256835938]","[310.47119140625, 620.9213256835938]","[392.5234680175781, 743.9996948242188]","[325.8559875488281, 754.2562866210938]","[377.1386413574219, 887.5912475585938]","[325.8559875488281, 887.5912475585938]"
"[304.89434814453125, 396.8356628417969]","[315.1578369140625, 381.44049072265625]","[304.89434814453125, 391.70391845703125]","[351.07989501953125, 386.57220458984375]","[335.68475341796875, 386.57220458984375]","[412.66064453125, 463.54815673828125]","[294.63092041015625, 468.67987060546875]","[469.10968017578125, 535.392333984375]","[238.181884765625, 540.5241088867188]","[551.21728515625, 519.9971313476562]","[161.20594787597656, 550.7875366210938]","[392.13372802734375, 648.2903442382812]","[310.026123046875, 648.2903442382812]","[381.87030029296875, 771.4518432617188]","[320.28955078125, 771.4518432617188]","[371.60687255859375, 889.4816284179688]","[325.4212646484375, 889.4816284179688]"
"[307.223388671875, 383.393798828125]","[317.57342529296875, 367.8688049316406]","[307.223388671875, 373.0437927246094]","[353.79833984375, 373.0437927246094]","[333.098388671875, 378.21881103515625]","[410.7232666015625, 450.668701171875]","[296.8734130859375, 461.0186767578125]","[472.8232421875, 528.2936401367188]","[239.948486328125, 538.6436157226562]","[540.09814453125, 543.818603515625]","[162.3235626220703, 554.1686401367188]","[390.0233154296875, 626.6184692382812]","[312.39837646484375, 626.6184692382812]","[379.67333984375, 750.8182983398438]","[317.57342529296875, 750.8182983398438]","[369.32330322265625, 890.5431518554688]","[327.92340087890625, 885.3682250976562]"
"[301.6134338378906, 359.39093017578125]","[317.4068298339844, 343.5975036621094]","[306.8778991699219, 348.8619689941406]","[359.5225830078125, 348.8619689941406]","[338.4647216796875, 354.12646484375]","[412.16729736328125, 433.093505859375]","[291.08447265625, 443.6224365234375]","[464.8119812011719, 512.060546875]","[243.70423889160156, 527.8539428710938]","[527.9856567382812, 543.6473999023438]","[175.26612854003906, 554.1763305664062]","[401.63836669921875, 622.6144409179688]","[317.4068298339844, 627.87890625]","[385.8449401855469, 754.2261352539062]","[322.67132568359375, 754.2261352539062]","[375.3160095214844, 885.837890625]","[322.67132568359375, 885.837890625]"
"[310.06585693359375, 337.2886047363281]","[324.2476501464844, 327.8340759277344]","[310.06585693359375, 332.56134033203125]","[362.0657043457031, 332.56134033203125]","[338.4294128417969, 337.2886047363281]","[414.0655212402344, 412.9247131347656]","[295.88409423828125, 422.37921142578125]","[456.6108093261719, 498.01531982421875]","[258.0660400390625, 512.1970825195312]","[518.0651245117188, 550.01513671875]","[191.8844451904297, 559.4696655273438]","[395.156494140625, 611.469482421875]","[314.79315185546875, 611.469482421875]","[385.7019958496094, 753.2871704101562]","[319.5203857421875, 753.2871704101562]","[376.2474670410156, 880.923095703125]","[319.5203857421875, 876.19580078125]"
"[315.0941162109375, 324.484375]","[325.1064453125, 309.4659118652344]","[310.0880126953125, 314.4720764160156]","[365.1556396484375, 319.47821044921875]","[305.08184814453125, 319.47821044921875]","[410.2110900878906, 399.5766906738281]","[295.06951904296875, 404.58282470703125]","[450.2602844238281, 484.6813049316406]","[265.0325927734375, 499.69976806640625]","[500.3218078613281, 554.7674560546875]","[209.9648895263672, 544.755126953125]","[395.1925964355469, 589.8104858398438]","[310.0880126953125, 584.8043823242188]","[385.1802673339844, 719.9705200195312]","[315.0941162109375, 719.9705200195312]","[375.16796875, 855.1365966796875]","[320.10028076171875, 845.1243286132812]"
